year,subject_name,subject_id,topic,subtopic,question_html,option_a,option_b,option_c,option_d,correct_option,difficulty_level,nature,explanation_html
2002,Indian Art and Culture,9,,, <p>Chapachur Kut is a festival celebrated in the state of</p>,(a)  Arunachal Pradesh,(b)  Assam,(c)  Mizoram,(d)  Sikkim,c,Difficult,tFundamental(F),Chapachur kut is a festival celebrated in the state of Mizoram.
2002,Economics,4,,, <p>Consider the following financial institutions of India:</p><p>1. Industrial Finance Corporation of India (IFCI).</p><p>2. Industrial Credit and Investment Corporation of India (ICICI).</p><p>3. Industrial Development Bank of India (IDBI).</p><p>4. National Bank for Agriculture and Rural Development (NABARD). </p><p>The correct chronological sequence of the establishment of these institutions is:</p>,"(a)  1, 2, 3, 4","(b)  2, 3, 4, 1","(c)  3, 4, 1, 2","(d)  4, 1, 2, 3",a,Difficult,tFundamental(F),"IFCI – 1948, ICICI – 1955, IDBI – 1964, NABARD – 1982."
2002,Economics,4,,," <p>With reference to Power Sector in India, consider the following statements:</p><p>1. Rural electrification has been treated as a Basic Minimum Service under the Prime Minister’s Gramodaya Yojana.</p><p>2. 100 percent Foreign Direct Investment in power is allowed without upper limit.</p><p>3. The Union Ministry of Power has signed a Memorandum of Understanding with 14 States.</p><p>Which of these statements is/are correct ?</p>",(a)  1 only,(b)  1 and 2,(c)  2 and 3,(d)  3 only,b,Medium,Fundamental(F),Statement 3 is not correct as Power Ministry has not signed a Memorandum of Understanding with 14 states.
2002,Economics,4,,, <p>A country is said to be in a debt trap if </p>,(a)  It has to abide by the conditionalities imposed by the International Monetary Fund,(b)  It has to borrow to make interest payments on outstanding loans,(c)  It has been refused loans or aid by creditors abroad,(d)  The World Bank charges a very high rate of interest on outstanding as well as new loans,b,Medium,Applied(A),A country is said to be in debt trap if it has to borrow to make interest payments on outstanding loans.
2002,Economics,4,,, <p>Consider the following statements:</p><p>Full convertibility of the rupee may mean:</p><p>1. Its free float with other international currencies.</p><p>2. Its direct exchange with any other international currency at any prescribed place inside and outside the country.</p><p>3. It acts just like any other international currency.</p><p>Which of the statements are correct?</p>,(a)  1 and 2,(b)  1 and 3,(c)  2 and 3,"(d)  1, 2 and 3",a,Medium,Applied(A),Full Convertibility of the rupee means its free float with international currencies and its direct exchange with any international currency. Tarapore Committee has recommended for full convertibility of rupee but now in India only current account convertibility is possible.
2002,Economics,4,,, <p>“World Development Report” is an annual publication of:</p>,(a)  United Nations Development Programme,(b)  International Bank of Reconstruction and Development,(c)  World Trade Organization,(d)  International Monetary fund,b,Medium,Fundamental(F),“World Development Report” is annual publication of “International Bank of Reconstruction and Development” or the “World Bank”.
2002,Current Affairs,1,,," <p>Consider the following statements:</p><p> The Draft Electricity Bill, 2001 seeks to replace</p><p>1. Indian Electricity Act, 1910</p><p>2. Electricity (Supply) Act, 1948</p><p>3. Electricity Regulatory Commission Act, 1998</p><p>4. State Electricity Boards</p><p>Which of these statements are correct ?</p>","(a)  1, 2 and 3","(b)  2, 3 and 4","(c)  1, 2 and 4","(d)  1, 3 and 4",a,Medium,Fundamental(F),"The Draft electricity bill, 2001 (or) the Electricity Act, 2003 seeks to replace
1. Indian Electricity Act, 1910
2. Electricity (Supply) Act, 1948 and
3. Electricity Regulatory Commission Act, 1998."
2002,Science and Technology,6,,," <p>
	Assertion (A): Artificial satellites are always launched from the earth in the eastward direction.</p>
<p>
	Reason (R): The earth rotates from west to east and so the satellite attains the escape velocity.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,a,Medium,Applied(A),"<p>
	A satellite is launched from the earth in eastward direction because of earth’s motion (it rotates from west to east) which helps in attaining escape-velocity easily.</p>
"
2002,Science and Technology,6,,," <p>
	Assertion (A): An iron ball floats on mercury but gets immersed in water.</p>
<p>
	Reason (R): The specific gravity of iron is more than total of mercury.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,c,Difficult,tApplied(A),"<p>
	If the specific gravity (density) of a body is less than the specific gravity of a given fluid, then the body floats on it. Here the iron ball floats on Mercury and dips in water. \density of Iron &lt; density of Mercury density of Iron &gt; Density of Water</p>
"
2002,Science and Technology,6,,, <p>Which one of the following statements is not correct ?</p>,(a)  The boiling point of an aqueous solution is higher than that of water,(b)  Addition of solutes to a solution causes an increase in its water potential,(c)  The vapour pressure of the water in a solution is lower than that of pure water,"(d)  When a solution is separated from water by a semi-permeable membrane, water movement can be prevented by applying pressure to the solution",b,Difficult,tApplied(A),Addition of solutes to a solution causes a decrease in its water potential and increase in solute or osmotic potential.
2002,Basic Sciences,6,,, <p>Consider the following natural phenomena : </p><p>1. Terrestrial heating</p><p>2. Reflection of light</p><p>3. Refraction of light</p><p>4. Diffraction of light </p><p>Due to which of these phenomena is mirage formed ?</p>,(a)  1 and 2,"(b)  2, 3 and 4",(c)  1 and 3,(d)  4 only,c,Medium,Applied(A),"Due to heating of the ground, the air in contact with it gets heated and air above it is relatively cool. Light travels faster in the hot air (rarer) than in the cool air (denser) above it. So the light rays entering the warm air obliquely from above will be refracted upwards. One may see inverted images of distant objects. Thus mirage is due to Land/Terrestrial heating and Refraction."
2002,Science and Technology,6,,," <p>Consider the following statements :</p><p>1. Light of longer wavelength is scattered much more than the light of shorter wavelength.</p><p>2. The speed of visible light in water is 0.95 times the speed in vacuum.</p><p>3. Radio waves are produced by rapidly oscillating electrical currents.</p><p>4. To detect the overspeeding vehicles, police use the Doppler effect of reflected short radio waves.</p><p>Which of these statements are correct ?</p>",(a)  1 and 2,(b)  1 and 3,(c)  2 and 4,(d)  3 and 4,d,Difficult,tApplied(A),Light of shorter wavelength (for example: Ultraviolet) scatters more than light of longer wavelength (Infrared).
2002,Basic Sciences,6,,," <p>
	Assertion (A): With the increase of temperature, the viscosity of glycerine increases.</p>
<p>
	Reason (R): Rise of temperature increase kinetic energy of molecules.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,d,Medium,Applied(A),"<p>
	With increase in temperature, the viscosity of glycerine decreases. Kinetic energy of molecules increases with rise in temperature.</p>
"
2002,Science and Technology,6,,," <p>
	Assertion (A): Synthetic detergents can lather well in hard water.</p>
<p>
	Reason (R): Synthetic detergents form soluble calcium and magnesium salts with hard water.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,a,Medium,Applied(A),"<p>
	Synthetic detergents can lather well in hard water because they from soluble calcium and magnesium salts with hard water.</p>
"
2002,Science and Technology,6,,, <p><span>Assertion (A): </span><span>Synthetic detergents can lather well in hard water</span><span>. </span></p><p><span>Reasons (R):</span><span>Synthetic detergents</span><span> form </span><span>soluble calcium and magnesium salts with hard water</span>.</p>,(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,a,Medium,Applied(A),"A – 3, B – 4, C – 1, D – 2"
2002,Science and Technology,6,,," <p>
	Assertion (A): Drinking of whisky increased the frequency of urination.</p>
<p>
	Reason (R): Alcohol intake speeds up the secretion of vasopressin in the body.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,c,Difficult,tApplied(A),"<p>
	Due to the inhibition of production of ‘Antidiuretic hormones (ADH)’ by taking whisky increases the quantity and frequency of urination.</p>
"
2002,Basic Sciences,6,,," <p>
	Assertion (A): Human diet should compulsorily contain Glycine, Serine and Tyrosin.</p>
<p>
	Reason (R): Essential amino acids cannot be synthesized in the human body.</p>
<p>
</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,d,Difficult,tApplied(A),"<p>
	Human diet should compulsorily contain essential amino acids which cannot be synthesized by the human body. The eight essential acids are Methionine, Threonine, Tryptophan, Valine, Leucine, Isoleucine, Lycine and Phenylalanine.</p>
"
2002,Science and Technology,6,,, <p>Which one of the following statements is not correct ?</p>,(a)  All echinoderms are viviparous,(b)  Roundworm has no circulatory system,"(c)  In bony fishes, swim bladder is usually present","(d)  In cartilaginous fishes, fertilization in internal",a,Difficult,tFundamental(F),All echinoderms are oviparous (egg laying) not viviparous (giving birth to young ones directly).
2002,Science and Technology,6,,, <p>Match List I with List II and select the correct answer using the codes given below the lists: </p><p><strong>List I (Scientists)  </strong>                          <strong>List II (Achievement) </strong></p><p>A. Arber and Smith.                1. Developed transgenic plants with Agro-bacterium T-DNA </p><p>B.Feldman.                               2. Discovered endonuleases </p><p>C. Mullis.                                   3. Discovered reverse transcriptase </p><p>D. Temin and Baltimore.        4. Discovered polymerase chain reaction </p><p>    <strong> A B C D  </strong>                                     <strong>   A B C D</strong></p>,(a)  2 1 4 3,(b)  1 2 4 3,(c)  2 1 3 4,(d)  1 2 3 4,a,Difficult,tFundamental(F),"Smith, Nathans and Arber were awarded the Nobel Prize for physiology and medicine in 1978 for the discovery of endonucleases (restriction enzymes which cut DNA at specified sites).
 The molecular mechanism involved in Agrobacterium infections in plant cell discovered by Feldman in 1980.
 The polymerase chain reaction (PCR) technique or Thermocycler which multiplicates the desired DNA strand at exponential rates was discovered by Mullis in 1985.
 ‘Reverse transcriptase’ an enzyme helps in replication of RNA molecules from a DNA copy is discovered by Temin and Baltimore in 1970."
