q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
111,Which Hindu State has been mentioned by Babur in his Babur Nama:,Orissa,Gujarat,Mewar,Kashmir,U.P.P.C.S. (Pre),1995,c,"Exp) Option ¢ is the correct answez,

Mewar is the Hindu State which has been mentioned by
Babar in his Babarnama. Babar defeated the Rana Sanga of
Mewar in ihe Battle of Khanwa in 1527. Baburnama is an
autobiography of Zahiruddhin Muhammad Babur written in
his mother tongue Chagatai (Turkic). During the reign of
emperor Akbar, the work was translated into Persian by a
Mughal courtier, Abdul Rahim Khan-i-Khanana."
112,Who of the following was awarded with the honour of ‘Zari qalan’ by King Akbar?,Muhammad Hussain,Muqammal Khan,Abdussamad,Mir Sayyid Ali,U.P.P.C.S. (Pre),1995,a,"Exp) Option a is the correct answer.

Akbar was a great patron of calligraphy, aad he encouraged
the development and diversity of this art form in his empire.
He established a translation bureau in his new capital at
Fatehpur Sikri, where he invited scholars from different
religions and regions to translate various Sanskrit texts into
Persian, which was the official language of his court.
Muhammad Hussain came from Kashmir and was one
af the most well-known artists of calligraphy in Akbar’s
Court. Nastaliq was Akbar’s favourite calligraphy style,
which was a uid style having long borizontal strokes.
Mubammad Hussain was honored with the title “Zarrin
Kalam” or Goldeu Pen."
113,What was the principal source of State income in Mughal India:,Booty,Escheat,Land Revenue,Tax,"U.P.P.C.S, (Pre)",1995,c,"Exp) Option cis the ceerect answer,

Yhe principal source of state income in Mughal India was
the collection of land revenue. This revenue was collected
frora agricultural iands and formed a significant portion of
the staie’s income, contributing to the financial sustenance
of the Mughal administration aid its various activities."
114,"Consider the following statements:
Assertion (A): Aurangzeb succeeded Shah Jahan to the Mughal throne.
Reason (R): The law of primogeniture was followed.
Select the correct answer from the codes given below:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","Both (A) and (R) are true, but (R) is not a correct explanation of (A).","(A) is true, but (R) is false.","(A) is false, but (R) is true.",U.P.P.C.S. (Pre),1994,c,"Exp) Cption cis the corvect answer

Assertion (A) is iruc: Aurangzeb was the third son of Shah
Jahan, but he was the most powerfi and ambitious of his
siblings. Lc led a successful military campaign against
his brothers after Shah Jahan fell ili in 1657, and he was
proclaimed emperor in 1658,

Reason (R) is false: ‘Che law of primogeniture is the rule that
the eldest son inherits the throne. ‘The Mughal Fimpire lacked

a strict law of primogeniture. The emperor could choose any
$on as successor, as seen when Aurangzeb bypassed eldest
Dara Shikoh’s nomination, leading to struggles. Succession
blended factors like nobility support, military might, politics,
and even violence. Emperor's choice and heirs’ abilities
mattered. Aurangzeb’s bitler struggle with favored brother
Dara showed succession wasit solely primogeniture-based."
115,Military system in the reign of Akbar was based on:,Mansabdari,Zamindari,Feudalistic,Ain-i-Dahsala,U.P.P.C.S. (Pre),1992,a,"Exp) Option a is the correct answer.
The military system in the reign of Akbar was based on the
mansabdari system. The mansabdari system was a system of
ranking and salary for the military and civil officers of the
Mughal adininistration. Vhe mansabdars were divided into
two categories: zat and sawar. Zat was the personal rank of
the officer, which determined his status, salary, and prestige.
Sawar was the rank based on the number of horsemen or
cavalrymen that the officer had to maintain for the service of
the emperor. The higher the zat and sawar ranks, the greater
was the responsibility and authority of the officer. The ranks
ranged from 10 to 10,000 for both zat and sawar. Mansab
rank was not hereditary. All appoiniments and promotions
as well as dismissals were directly nade by the emperor.

[ Important Tips }

| Jagirdari System: |

| ¢ The Jagirdari system in the Mughal period referred to |
| revenue assignments. These were given to nobles and |
| other influential people. |

« It started in the 13th century. Instead of paying out

: cash salaries, cerlain revenue assignments were ;

| granted. The holders of the assigned regions were

| known as jagirdar, and che assigned areas as jagir.

¢ During Akbar’s reign, the entire country was roughly

| divided into two regions: Khalisa (Crown Land) and }

Jagir (Land Assigniments). |

| e ‘The proceeds from the Khalisa went to the Imperial |

Treasury, while the moncy from the Jagir was |
distributed to the Jagirdars as their rank-based salary |

| .

in cash |"
116,Which is/are correct reasons of Maratha’s Rise?,Religious Consciousness,Geographical Security,Political awakening,"High quality of leadership
(e) All of the above",U.P.P.C.S. (Pre),1992,e,"Exp) Option ¢ is the correct answer.

Some of the most important factors responsible for the

phenomenal rise of Marathas in India are as follows:

e Religious Consciousness: Many saints such as Tuka
Ram, Ram Das inspired the people to unite by preaching
faith and Bhakti in one God,

> Geographical Security: The broken ranges of the hills
provided natural forts and the people were inspired
to regard these forts as their mother the seats of their
protection,

o Political awakening: Social and religious awakening in
Maharshtra ultimately led to political awakening.

e High quality of leadership: Shivaji provided majestic
leadership for the unification of Marathas. Before his

rise, the Maratha race was scattered like atoms through
many Deccan kingdoms. He welded them into a mighty
nation.

| Important Tips

Other factors for Maratha rise:

e Love for the motherland

« Guerilla warfare

° Unstable political condition of the South
e Influence of language and literature"
117,Where was the capital of Shivaji?,Raigarh,Satara,Purandar,Tanjore,U.P.P.C.S. (Pre),1990,a,"Exp) Option a is the correct answer.

Raigarh was the capital of Shivaji. In 1674, after being

crowned the king of the Maratha kingdom, Shivaji chose

Raigad as his capital. There are many reasons that Raigad

was chosen as the capital. One is that there is no easy access

to the fort from any of the surrounding mountain ranges, as
the mountain stands on its own. Decisive feature of Raigad
fort is a mile and a half flat top which has adequate room for
buildings. It was easy to administrator the kingdom and keep
a watch on the enemy from it.
Important Tips

The significance of Raigad fort in Maratha history:

In 1656, Chhatrapati Shivaji captured it from the More’s ;
; of Javli who were under the suzerainty of the Adilshahi

Sultanate. The fort not only helped Shivaji challenge the

supremacy of the Adilshahi dynasty but also opened up

the routes towards Konkan for the extension of his power.

In 1662, Shivaji formally changed the fort’s name to

Raigad and added a number of structures to it.

Shivaji passed away in Raigad in 1680 and was cremated

at the fort.

' The British Gazette states the fort was known to early '
L Europeans as the Gibraltar of the East. j"
118,"Causes of Akbar’s popularity were- 

A. Mansabdari system
B. Religious policy
C. Land Revenue System
D. Social reforms

Select the correct answer by using codes given below:",A and B,B only,C only,"A, B, C and D",U.P.P.C.S. (Pre),1990,d,"Exp) Option d is the correct answer.
Akbar’s popularity was due to his various reforms and policies
that he implemented during his reign. He was a visionary
ruler who tried to create a harmonious and prosperous
empire that transcended the boundaries of religion, caste,
language, and region. Some of his notable reforms and
policies were:

« Mansabdari system: This was a system of ranking and
salary for the military and civil officers of the Mughal
administration. It was based on the principle of merit
and loyalty, and it ensured a regular and efficient service
from the nobles.

e Religious policy: Akbar was a tolerant and liberal ruler
who respected all faiths and tried to create a harmony
among them. He abolished the jizya tax on non-Muslims,
allowed freedom of woionip, and held regular debates and
discussions on religious matters in his Ibadat Khana. He
also founded his own religion, called Din-i Ilahi, which
was a synthesis of various religious clements.

° Land Revenue System: Akbar reformed and improved the
land revenue system that was initiated by Sher Shah Surt,
He appointed Raja Todar Mal as his finance minister,
who introduced a uniform system of land measurement
called zabti or bandobast, He also devised a system of
fixing the revenue demand based on the average yield of
land assessed on the basis of the past ten years, called
dahsala or dasala.

e Social reforms: Akbar also introduced some social
reforms that aimed at improving the condition of women
and the weaker sections of society. He prohibited sati
(the burning of a widow) unless she expressly desired it
of her own free will."
119,Which one of the following pairs of Deccan Sultanates and their respective regions is not correctly matched?,Nizam Shahis — : Bijapur,Barid Shahis : Bidar,Qutb Shahis : Golkonda,Imad Shahis : Berar,CAPF,2021,a,"Exp) Option a is the correct answer.

The Nizam Shahis were actually associated with the region

of Ahmednagar, not Bijapur. The Deccan Sultanates were

Islamic states that emerged in the Deccan region of South

India during the medieval period. They were ruled by five

different dynasties of the medieval period that ruled in

Golconda, Bijapur, Bidar, Ahmednagar, and Berar of

South-Central India.

| Important Tips |

| Different dynasties of the Deccan Sultanates: |

» Abmednagar Sultanate: Ruled by the Nizam Shahi }
dynasty, it was established by Malik Ahmed Shah |
| Bahri. |
e Bijapur Sultanate: Ruled by the Adil Shahi dynasty,
| it was founded by Ismail Adil Shah in 1490 A.D.
¢ Berar Sultanate: Founded by Fath-UlNah Imad-ul-
Mulk in 1490, it was ruled by the Imad Shahi dynasty.
¢ Golkonda Sultanate: The ruling family of the
sultanate of Golkonda was the Qutb Shahi dynasty. |
o> Bidar Sultanate: Founded by Qasim Barid after its
independence in 1528, it was the smallest of all the .
five Deccan sultanates and ruled by the Barid Shahi |"
120,"Consider the following statements:

1, Under Akbar, the system of Zabt was established over a large area from Punjab to Awadh.
2. In the seventeenth century North India, the system of Zabt lost much ground to the system of Kankut.

Which of the statements given above is/are correct?",1 only,2 only,Both 1 and 2,Neither 1 nor 2,CAPF,2021,c,"Exp) Option c is the correct answer.

Statement 1 is correct- The Zabt system was a land revenue

system introduced by Akbar in the {6th century. The

Zabt system was initially established in the Punjab cegion,

but it was later extended to other parts of Akbar’s empire,

including Awadh.

Statement 2 is correct- In the seventeenth century,

especially during the reign of Aurangzeb, the Mughal Empire

faced significant challenges, including the rise of regional
powers and the decline of central authority. During this
time, the Zabt system started losing its prominence and
effectiveness. It was gradually replaced by the system of
Kankout System. ;

| Important Tips
| « Zabt Sysiem: It involved assessing and collecting
revenue based on a fixed share of agricultural
| produce. The land revenue system adopted by Akbar |
was largely based on Sher Shah's system but with slight |
' modifications and was called Zabti or Bandobast '
: system, which was further improved by Raja Todar
| Mal. Under this system, Todar Mal introduced a |
| uniform system of land measurement, classification of |
Jand, and fixation of rates. The revenue was one third
H of the average produce and was paid mostly in cash.

| In ¢.1580 CE, Akbar introduced the Dahsala Systen |
| under which revenue was fixed on she average yield of |
| jand assessed on the basis of past ten years (dah years}.

° Kankut System: It involved fixing revenue demands |
| based on the actual measurement of land and its
| productivity. The Kankut system gained popularity as |
a more accurate and transparent method of revenue |"
