q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
106,The largest number of Rigvedic hymns are devoted to-,Agni,Indra,Rudra,Vishnu,U.P.P.C.S. (Mains),2002,b,"Exp) Option b is the correct answer
Indra is the most important deity in ancient Vedic period
and the supreme god of the Rigveda scripture. There are
more than 250 hymns devoted specifically to him, more than
any other deity. Thus, largest number of hyms is devoted to
Indra.
Important Tips
The various Rig Vedic gods are as follows
¢ Indra was the chief god during the Rig Vedic age. He
was also known as the king of gods & lord of heaven.
e Agni was the god of fire & sacrifice.
« Soma was the god of the soma plant, which was used in
religious ceremonies.
* Rudra was the god of wind & storm.
e Vishnu was the preserver of the universe.
« Varuna was the god of water & rain.
e Mitra was the god of friendship & alliance."
107,Kautilya was prime minister of-,Chandragupta Vikramaditya,Ashoka,Chandragupta Maurya,King Janak,"U.P.P.C.S, (Pre)",2002,c,"Exp) Option c is the correct answer.
Kautilya, also known as Chanakya, was the prime
minister of Chandragupta Maurya. Ile played a crucial
role in assisting Chandragupta Maurya in his rise to power
and was instrumental in the establishment of the Maurya
Empire. Chanakya’s teachings and guidance as a strategist,
philosopher, economist, and royal advisor were influential in
shaping the early Mauryan state.
Important Tips
Chandragupta I:
« Ruled Gupta Empire, 380-412 CE, known as
Vikramaditya.
¢ Carried forward father’s expansionist strategy,
expanding empire through military conquest.
¢ Conquered Western Kshatrapas, enlarging Gupta
domain: from Indus River to Bengal, Himalayan
foothills to Narmada River.
« Daughter Prabhavatigupta possibly held sway over
Vakataka kingdom during her regency.
« Gupta Empire flourished, evidenced by Chinese
pilgrim Faxian’s account of peaceful, prosperous rule.

e Vikramaditya legend linked to Chandragupta Th |
Sanskrit poet Kalidasa likely served as his court poet. |
Janaka King:
e Ruled Videha in Mithila, 8th or 7th century BC,
e Videha rulers called Janakas; Janaka in Ramayana, ,
Sita’s father.
e Exemplified non-attachment, spiritual inclination,
engaged with sages.
° His bond with adopted daughter Sita led to her being
Janaki.
« Janakpur in Nepal named after him; ruled Videha
| between Gandaki and Mahananda Rivers, north of
Ganga, south of Himalayas."
108,First Buddhist Conference after the death of Buddha was presided over by:,Mahakashyapa,Dharmasen,Ajatashatru,Nagasen,U.P.P.C.S. (Pre),2000,a,"Exp) Option a is the correct answer.
Mahakasyapa led the first Buddhist council convened
in Rajagriha around 483 BC, approximately 90 days after
Buddha’s final Nirvana. This council was sponsored by King
Ajatasatru and saw the compilation of the Vinay Pitaka and
Sutta Pitaka."
109,Karmapa Lama belongs to which of the following sects of Tibetan Buddhism?,Gelugpa,Kagyupa,Sakyapa,Lingamapa,U.P.P.C.S. (Pre),2000,b,"Exp) Option b is the correct answer.
The Karmapa Lama is the head of the Kagyupa school of
Tibetan Buddhism. The Kagyupa school is one of the four
major schools of Tibetan Buddhism and is known for its
emphasis on meditation and the practice of Mahamudra.
Important Tips a
Gelugpa: The Gelugpa school is the largest school of |
Tibetan Buddhism and is known for its emphasis on
monasticism and scholarship.
Sakyapa: The Sakyapa school is one of the four major
schools of Tibetan Buddhism and is known for its
emphasis on tantric Buddhism.
Nyingmapa: The Nyingmapa school is the oldest school
of Tibetan Buddhism and is known for its emphasis on the
preservation of ancient texts and practices.
Lingamapa: The Lingampa school is a smali school of
Tibetan Buddhism and is known for its emphasis on the
practice of Vajrayana Buddhism."
110,King Asvapati of the Upanishadic period was the ruler of:,Kashi,Kekaya,Panchala,Videha,U.P.P.C.S. (Pre),1999,b,"Exp) Option b is the correct answer
King Asvapati of the Upanishadic Period was the ruler of
Kekaya. He was a well-known teacher of the age. The Kekaya
kingdom was situated on the bank of river Beas. King
Asvapati is a significant figure in the Upanishadic tradition
and he is mentioned in several Upanishads, including the
Brihadaranyaka Upanishad and the Chandogya Upanishad.
He is a reminder of the importance of knowledge and wisdom
in the Upanishadic worldview."
111,"Who among the following wanted to become the leader of the Sangha even during the
life time of Buddha?",Devadatta,Mahakassapa .,Upali,Ananda,U.P.P.C.S. (Pre),1999,a,"Exp) Option a is the correct answer.

Devadatta was the Buddha’s cousin and a close disciple in
the early days of the Buddha’s teaching. However, he later
became jealous of the Buddha and wanted to become the
leader of the Sangha. He tried to split the Sangha by forming
his own group of followers. He also tried to harm Buddha
on several occasions. After the Buddha’s death, Devadatta
continued to try to become the leader of the Sangha.
However, he was unsuccessful and eventually died."
112,"Consider the folowing statements:
Assertion (A): After campaigning for nearly two years, Alexander, the Great, left India in
325 B.C.
Reason (R): He was defeated by Chandra Gupta Maurya.
Select the correct answer from the codes given below:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","Both (A) and (R) are true, but (R) is not the correct explanation of (A).","(A) is true, but (R) is false.","(A) is false, but (R) is truc.",U.P.P.C.S. (Pre),1998,c,"Exp) Option c is the correct answer
Alexander the Great, also known as Alexander II or
Alexander of Macedonia, was the king of Macedonia from
336 to 323 BC. Alexander came to India in 327 B.C and
stayed in India for 2 years. In 325 B.C he left India. During
his return, Alexander died of typhoid in Babylon. Hence
Assertion is correct.
The most famous of Alexander’s encounters in India was
with Porus, ruler of the region between Jhelum and Beas.
The two armies met in the battle of Hydaspes in which
Porus was imprisoned. Alexander restored his throne on
the condition of accepting his suzeraiaty. Alexander did not
face Chandra Gupta Maurya during his Indian conquest.
Therefore, Reason is incorrect."
113,The earliest evidence of the use of iron in India has been discovered from:,Taxila,Atranjikhera,Kaushambi,Hastinapur,U.P.P.C.S. (Pre),1998,b,"Exp) Option b is the correct answer
The early occurrence of iron in India is reported from a
number of sites in association with different chronological
and cultural phases. The earliest evidence of the use of iron
in India has been discovered from Atranjikhera in district
Etah.
Important Tips
Mayiladumparai is the oldest Iron Age _ site.
Mayiladumparai site is located in the Krishnagiri |
district of Tamil Nadu. It is habitation-cum-burial site. |
After excavations at the Mayiladumparai site, it is now |
confirmed that iron was used in ‘Tamil Nadu state as early
as 2172 BCE or 4,200 ycars ago."
114,The first cereal used by man was:,Wheat,Rice,Barley,Sorghum,U.P.P.C.S. (Pre),1997,c,"Exp) Option c is the correct answer.
Barley is one of the oldest cereal grains known to be cultivated
by man. It is believed to have been first domesticated in the
Fertile Crescent region of the Middle East around 10,000
years ago. Barley is widely accepted as the first cereal to have
been cultivated by humans around 8000 B.C. Rice and wheat
are considered to have been cultivated later."
115,In the Chalcolithic period people of Maharashtra buried their dead under the floor of their houses in the following orientation:,North to South position,East to West position,South to North position,West to East position,U.P.P0.C.S. (Pre),1997,a,"Exp) Option a is the correct answer.
As per the archaeological evidence from sites such as Nevasa,
Daimabad, and Inamgaon in Maharashtra, the Chalcolithic
people buried their dead in urns beneath the floor of their
house in the north-to-south position. They did not use
separate cemeteries for this purpose, as was the case with the
Harappans. The burial orientation may reflect some religious

or cultural beliefs of these people, but the exact meaning is
not clear."
116,The compilation of which among the following is based upon the Rig Veda?,Yajurveda,Samaveda,Atharvaveda,None of the above,U.P.P.C.S. (Pre),1997,b,"Exp) Option b is the correct answer
The Samaveda is shortest of all the four Vedas. It is closely
connected with the Rigveda. Samaveda is an independent
collection (Samhita), yet it has taken large number of verses
from Rigveda. These verses are chiefly derived from the
eighth and the ninth Mandalas of the Rigveda. The Samaveda
is compiled exclusively for ritual application, for its verses
are all meant to be chanted at the ceremonies of the Soma-
sacrifice and procedures derived from it."
117,Indus Civilization existed in-,Prehistoric age,Proto-historic age,Historic age,Post-Historic age,U.P.P.C.S. (Pre),1996,b,"Exp) Option b is the correct answer

Proto history period was between prehistory and history

period. This period witnessed the developments of writing.

In India Proto-History spans the period around from 3000

B.C. to 600 B.C. covering the Bronze Age and Chalcolithic

culture from the beginning of Harappan civilization up to

the beginning of the historical period in 6th century B.C.

which is the period of Buddha and Mahavira. ~

Important Tips

« Prehistory, also called pre-literary history, is the period
of human history between the first known use of
stone taols 3.3 million years ago and the beginning of |
recorded history with the invention of writing systems. j

° The main difference between protohistory and
prehistory is that protohistory is the period of time .
when a culture or civilization has developed writing
but the written records that exist are not sufficient
to provide a complete understanding of that culture
or civilization. Prehistory, on the other hand, is the:
period of time before writing was invented. i"
118,The source of knowledge about Harappan culture is:,Rock edicts,Writing in terracotta seals,Archaeological excavations,All of the above,U.P.P.C.S. (Pre),1996,c,"Exp) Option c is the correct answer

The important source of knowledge about Harappan culture

is archaeological excavations.

Writing in terracotta seals of Harapan period is not yet

deciphered.

There is no evidence of rock edicts as source of knowledge

about Harappan culture,

| Important Tips

i} Archaeological Description/Discovery/° _ ,

‘| Sites of . Findings ; ,
Indus Valley a i
Civilization cE ne nn
Harappa Excavated by Daya Ram Sahni in

1921-1923,

Situated on the bank of river
Raviin Montgomery district of
Punjab (Pakistan).

Mohenjo-Daro Excavated by RD Bannerji in
1922.
Situated on the Bank of river |
Yndus in Larkana district of
Punjab (Pakistan).
Chanhudaro Excavated by NG Majumdar in
(Sindh, Pakistan) | 1931.
Situated on the Bank of river
_ Indus in Sindh, Pakistan.
Lothal (Gujarat) | Excavated by SR Rao in 1954, al
Situated on the bank of river
Bhogava.
| | Kalibanga Excavated by BB Lal in 1961. |
| | (Black Bangles), | situated on the bank of river
Rajasthan Ghaggar oe
Dholavira Excavated by JP Joshi in 1967-68.
| Situated on the bank of river
: Luni of Kachchh district in
Surkotada Excavated by JP Joshi in 1972.
(Gujarat) Situated between the rivers
. Sabarmati and the Bhogavo.
' Banawali | Excavated by RS Bisht in 1973.
(Haryana) Situated on the bank of river
Saraswati."
