q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
93,For the first time the token currency was introduced in India by:,Akbar,Alauddin Khalji,Bahlul Lodhi,Muhammad-Bin-Tughlaq,U.P.P.C.S.(Spl) (Mains),2004.0,d,"xp) Option d is the correct answer.

Avhammad Bin Tughluq was the ruler who introduced

he concept of tuken currency in India. In 1330, faced
vith financial constraints after a failed expedition, he

ssued coins made of brass and copper with a nominal

alue equal to that of gold and silver coins. This form of

urrency, known as token currency, aimed to save precious .

metals like gold and silver and introduce more money in
cixculation, [lowever, it resulted in a devaluation of coins,
disrupted trade, and led to confusion between official
and counterfeil coins, The token currency experiment was
short-lived and was abandoned by 1333 due to its negative
impact on the economy and trade.

Important Tips

Chronology of events during Muhammad Bin Tugluqh’s

reign:

« Conquest of Warangal (1323): Before ascending the
throne, Muhammad bin Tughlug successfully laid siege |
to the Kakatiya capital in Warangal in 1323, marking
the end of the Kakatiya dynasty.

|+ Accession to the Throne (1325): Muhammad bin
Tughluq became the Sultan of Delhi in February 1325
| following the death of his father, Ghiyasuddin Tughlaq.

« Transfer of the Capital to Daulatabad (1327): In |
1327, he ordered the capital of the Delhi Sultanate °
to be moved from Delhi to Daulatabad (also known j

| as Devagiri) in the Deccan region. This decision had
| significant consequences for the empire.

e Token Currency Experiment (1330-1333): In 1330,
he introduced a token currency made of brass and
copper with values equal to gold and silver coins. This
move was aimed at addressing financial challenges but
resulted in economic disruption and loss of trust in the |
currency.

¢ Expedition to Himachal (1333): In 1333, Muhammad
bin Tughlug led an expedition to the Kullu-Kangra
region of modern-day Himachal Pradesh but faced

resistance from local rulers and ultimately retreated.

« Return of the Capital to Delhi (1335): Due to various
challenges, including revolts and logistical issues, he |
decided to shift the capital back from Daulatabad to |
Delhi in 1335.

¢ Death (1351): Muhammad bin Tughlug died in 1351 |
while campaigning in Sindh against the ‘laghi tribe. |"
94,Who was the first Sultan of Delhito participate in the public celebration of Holi?,Firuz Shah Tughlaq,Muhammad-Bin-Tughluq,Sikandar Lodhi,Ibrahim Lodhi,U.P.P.C.S.(Spl) (Mains),2004.0,b,"Exp) Option b is the correct answer.

Muhammad Bin Tughluq was the first Sultan of Delhi
to participate in the public celebration of Holi. His
fascination with the festival led him to adopt it as a court
celebration, marking him as possibly the first Muslim
ruler to embrace Holi. This gesture of participating in Holi
festivities contributed to his goodwill, which even outlasted
his reign and extended to his successor, Firoz Shah Tughlag."
95,Which Sultan of Delhi established a ‘Translation Department’ to help both communities to understand each other’s ideas better:,Alauddin Khalji,Firuz Tughlaq,Iltuimish,Sikandar Lodhi,U.P.P.C.S.(Spl) (Mains),2004.0,b,"Exp) Option b is the correct answer.

Firoz Shah Tughlaq, the Sultan of Delhi, established a
‘Translation Department’ with the intention of fostering
better understanding between different communities.
Under his rule, Hindu religious works were translated from
Sanskrit to Persian and Arabic, promoting intercultural

exchange. Firoz Shah’s efforts to facilitate communication
and comprehension between different tinguistic and
religious groups showcased his commitment to fostering
harmony and mutual understanding among the diverse
population of his kingdom."
96,The Gurjar-Pratiharas dynasty was founded by:,Nagabhatta I,Vatsraj,Harshvardhana,Mihir Bhoja,U.P.P.C.S.(Pre),2003.0,a,"Exp) Option a is the correct answer.
Nagabhata I founded the Gurjara-Pratihara dynasty
around 730 CE, ruling northern India from Ujjain. He
repelled an Arab invasion and expanded his control over
the Avanti region. He was defeated by Rashtrakuta ruler
Dantidurga but potentially regained power afterward.
His legacy includes military achievements, disputed
connections in inscriptions, and the Gurjara-Pratihara
title, though rulers may not have been from the Gurjara
tribe."
97,"Find out the two main currencies of the Sultanate period from the code given below:
1.Dam
2.Jital
3.Rupiya
4.Tanka
Code:",1 and 2,l and 3,2 and 3,2 and 4,U.P.P.C.S.(Pre),2001.0,d,"Exp) Option d is the correct answer.
The two main currencies of the Sultanate period were Tanka
and Jital, introduced by the Iltutmish. Some smaller
currencies were also in circulation, Baruni mentions Dangs
and Dirams in use at the capital Delhi. The equation between
these currencies in the north has been worked out as:
1 silver tanka = 48 jital = 192 dangs = 480 dirams
Important Tips |
A Dam was a small Indian copper coin. This coin was
first introduced by Sher Shah Suri during his rule of India
between 1540 and 1545. He also used Rupiya which was a
[the silver and Mohur, a gold coin."
98,The game of Polo was introduced in India by-,Unani,Britishers,Turks,Mughals,U.P.P.C.S.(Pre),2001.0,c,"Exp) Option c is the correct answer
The game of polo was introduced in India by the Turks
in the 13th century. It was originally called Chaugan in
India. The game was played on horseback with a long-
handled mallet and a small ball. It was a very popular game
among the Mughals, and Akbar the Great was a keen player.
Important Tips
e In 1210, Qutb ud-Din Aibak died instantly in Lahore
while playing chougan, a horseback polo, after falling
from a horse and being fatally pierced by the saddle’s
pommel. He was buried in Lahore near the Anarkali
j Bazaar,"
99,Who among the following issued silver coins with Sanskrit legend on one side?,Iltuimish,Balban,Alauddin Khalji,Firuz Shah Tughlaq,U.P.P.C.S.(Pre),2000.0,b,"Exp) Option b is the correct answer.
Mahmud of Ghazni held the distinction of being the
first Muslim ruler to issue silver coins with a Sanskrit
legend on one side. These remarkable coins, dating back to
the 11th century, featured the legend “Sri Madhava” (Sri
Krishna) alongside Arabic inscriptions on the obverse and
reverse sides, respectively. he presence of Sanskrit legends
alongside Arabic inscriptions showcased the influence of
both Islamic and local traditions during Mahmud’s reign."
100,,,,,,,,d,".
Exp) Option d is the carrect answer.
Firuz Shah ‘Tughlaq established the Public Works
Department in the Delhi Sultanate, focusing on
infrastructure development through canal, well, and
road construction. His efforts aimed to improve public
welfare, earning him the title ‘Sultan of Constructions’.
The department managed vital projects like roads, bridges,
and canals. ‘To attract skilled workers, Firuz Shah offered
competitive wages and benefits, ensuring the success of
these extensive endeavors for enhancing public facilities and
transportation."
101,Who among the following is credited with initiating a new Samvat,Dharmapala,Devapala,Vijayasena,Lakshmanasen,U.P.P.C.S.(Pre),1999.0,d,"Exp) Option d is the correct answer.
The Lakshmana Era, a new samvat, was initiated by
Lakshmana Sena, a ruler of eastern India from 1178 to
1206. This year-numbering system is believed to have
started around 1118-1119 AD, sixty years before the
beginning of Lakshmana Sena’s rule. The exact reason for
selecting this particular year is debated among historians,
with some suggesting it might be Lakshmana Sena’s birth
year. The era’s start has been deduced from various sources,
including Abul Fazl’s Akbarnama and dates mentioned
in Sanskrit, Bengali, and Maithili manuscripts, as well
as copper-plate inscriptions. This era was used in Bengal
and Bihar for dating purposes in manuscripts and historical
records for several centuries.
[ iunportant Tips |
| Prominent Kings of Sema Dynasty: |
| The Sera Dynasty, raling Reugal from c. 1097 to 1225 CE, |
“held significant influence with key rulers: |
| Vijsya Sena (c. 1085-2158 CE): |
ie FHounder of the dynasty, ruled over 60 years, restoring
| peace and prasperily.
© Consolidated power in western Bengal, assuming
independence from the Palas.
| » Conquered Vanga, defeating Bhojavarman.
° Notable capitals: Vikrampura and Vijaypura. :
* Complemented by poet Srihacsha’s “Vijay Prasasti” |
| and Umapati Dhara’s Deopara inscription.
Ballal Sena (c.1158-1179 CE):
¢ Consolidated kingdom, including parts of Bihar and
Mithila. ;
° Revived orthodox Hindu practices, linked with
| Kulinism.
e Promoted clese social ties with South India,
marrying Ramadevi of Western Chalukya Empire.
« Authored “Danasagara” and “Adbhutsagara.”
Lakshmana Sena (c.1178-1207 CE):
1!» Reached zenith of military prowess, expanded empire
; to Assam, Odisha, Bihar, and possibly Varanasi. :
Saves

¢ Defeated Jayachandra of Gahadavala dynasty.
« Devout Vaishnav, titled Paramvaishnava, and
attracted notable poets to his court. ;
2 Oversaw cultural growth and learning, completed
“Adbhutsagara.”
(e Later faced territorial disintegration and invasions :
by Central Asian Islamic forces."
102,Who among the following granted financial aid for the restoration of a demolished mosque in Khambhat?,Chamundaraya,Jayasimha Siddharaja,Kumarapala,Mahipaladeva,U.P.P.C.S.(Pre),1999.0,b,"Exp) Option b is the correct answer.
Jayasimha Siddharaja, a ruler of the Chaulukya dynasty,
granted financial aid for the restoration of a demolished ,
mosque in Khambhat. Jayasimha was known for his
religious tolerance and impartiality towards various sects ,
and religions. He extended his support to rebuilding the
mosque after communal clashes in Khambhat led to its
damage. This act of generosity, as documented by the Muslim
author Minhaj-i-Siraj in his book Tabaqat-i-Nasiri, reflects
Jayasimha Siddharaja’s commitment to fostering harmony
among different religious communities and his dedication to
promoting coexistence and understanding."
103,Who among the following had built the Sompura Mahavihar?,Kumaragupta-I,Harsha,Dharmapala,Vijasena,U.P.P.C.S.(Pre),1999.0,c,"Exp) Option c is the correct answer.
The Sompura Mahavihar was built by Dharmapala. This ‘
8th century Buddhist monastery is located in Paharpur,
near Rajshahi in northwestern Bangladesh. It covers
around 27 acres of land and is one of the largest monasteries
south of the Himalayas. It served as a significant intellectual
center occupied by Buddhists, Jains, and Hindus. Despite the
challenges of history, it survived and was recognized for
its cultural value, eventually becoming a UNESCO World ;
Heritage site in 1985.
Important Tips
Dharmapala (c. 770-810 CE), Pala king:
e Initially faced defeats from Pratiharas and Rashtrakutas
but later expanded Pala empire in northern India.
¢ Bengal and Bihar under direct rule; sovereignty
recognized by rulers in west, south India, Tibet.
« Defeated by Pratihara king Nagabhatta II] near
Mongbyr.
e Founded Vikramshila monastery, attracted students
from india, Tibet, translated texts to Tibetan.
e Established Somapuri monastery, granted 200
villages to Nalanda University.
¢ Scholar Santarakshita under his reign united
Nagarjuna’s Madhyamaka, Asanga’s Yogacara,
Dharmakirti’s thought,
e [Introduced Buddhism, Sarvastivadin monastic
ordination to Tibet. Shantarakshita established the
Samye monastery in Tibet, which became the center
of Tibetan Buddhism."
104,"Consider the following statements:
Assertion (A) Alauddin’s Deccan expeditions were financial ventures.
Reason (R): He wanted to annex the Deccan States
Code:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","Both (A) and (R) are true, but (R) is not the correct explanation of (A).","(A) is true, but (R) is false.","(A) is false, but (R) is true.",U.P.P.C.S.(Pre),1997.0,c,"Exp) Option c is the correct answer.

Assertion (A) is true: Alauddin Khalji’s Deccan policy
was driven by the pursuit of wealth, strategic gains, and
power consolidation. Expeditions led by commanders like
Malik Kafur aimed to acquire vast treasurcs from kingdoms
like Devagiri, Warangal, and Hoysala. Tribute collection,
economic relief, and showcasing military might were key
motives, enhancing Delhi Sultanate’s resources and influence
in southern territories.

Reason (R) is False: Alauddin Khalji did not want to
annex the Deccan states. While he did conduct military
expeditions in the Deccan, his primary goal was to extract
wealth and establish tributary relationships, not outright
annexation, The expeditions were motivated by financial
gains, strategic influence, and consolidation of power rather
than full territorial absorption."
