q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
182,Jahangir Mahal is located at-,Delhi,Aurangabad,Agra,Lahore,M.P.P.C.S. (Pre),1990.0,c,"Exp) Option c is the correct answer.
Jahangir Mahal is a part of the Agra Port, which is a
UNESCO World Heritage Site and one of the most popular
tourist attractions in Agra. Jahangir Mahal was built by
Akbar, the third Mughal emperor, for his son Jahangir,
who succeeded him as the fourth emperor. It was the main
residence of Jahangir and his wife Nur Jahan, who was a
powerful and influential empress.
Jahangir Mahal is also known as the Jewel House, because
of its exquisite decoration and ornamentation. It has a high
double dome, a recessed archway, and a large gateway that
are typical features of Persian architecture. It also has carved
pillars, balconies, windows, and ceilings that reflect Indian
craftsmanship."
183,Where is Sher Shah’s tomb located?,Sasaram,Maner,Sitamarhi,"Pavapuri
(e)None of the above/More than one of the above",BPSC (Pre),2022.0,a,"Exp) Option a is the correct answer.

The tomb of Sher Shah Suri, situated in Sasaram, Bihar, India,

commemorates the founder of the Suri Empire. Constructed

between 1540 and 1545, it features Indo-Islamic architecture
and stands 122 feet high beside an artificial lake. Its unique
square stone plinth design includes domed kiosks, chhatris,
stone banks, and stepped moorings. Connected by a wide
stone bridge, the main octagonal tomb has a 22-meter dome
and ornamental kiosks adorned with colored glazed tile
work. Its completion in August 1545 marked Sher Shah's
legacy.
Important Tips

Qua-i-Kulna Masjid, Delhi:- Built by Sher Shah Suri in

1541, this mosque was made for people to gather and pray.

The name “Qila-Kuhna” means “Mosque of the Old Fort’.

This beautiful building, along with the Sher Mandal, are

the only two structures left from Delhi's Purana Qila.

Sher Shah also built the famous Grand Trunk Road, Rohtas

Fort in Pakistan, Sher Shah Suri Masjid in Patna, and the

Quila-e-Quanah Mosque in Delhi's Old Fort."
184,Which Mughal ruler established Karkhanas for painting?,Humayun,Akbar,None of the above/More than one of the above,Shah Jahan,66th B.PS.C (Pre),2020.0,b,"Exp) Option b is the correct answer.
Renowned for his patronage of arts, Akbar founded
Karkhanas, including the famed Tasvir Khana, nurturing
eminent artists like Abu’] Hasan and Mir Sayyid Ali. Mughal
art, born from these workshops, harmonized Indian, Persian,
and Islamic elements, yielding a unique style characterized
by vivid hues, intricate realism, and lavish embellishments.
This art adorned books, albums, and palaces under imperial
patronage.

Important Tips

Important Aspects of Mughal Painting under Akbar:

« Artistic Fusion: Akbar’s atelier integrated artists from
Iran and India, blending styles into a cohesive Mughal
aesthetic.

¢ Unprecedented Scale: The monumental Hamzanama
manuscript, with 1,400 large folios, exemplified
Akbar’s ambitious vision and served as a unifying force
for diverse artistic talents.

» Literary Masterpieces: Notable manuscripts produced,

| such as Sadi’s Gulistan (1582), Darab Nama (1585),

i Nizami’s Khamsa (1590s), and Jami’s Baharistan (1595),

| * Diverse Themes: Expansion to Hindu courts led to
illustrations of Hindu epics, animal fables, individual
portraits, and diverse subjects, showcasing Mughal
painting’s adaptability.

¢ Realism and Naturalism: Akbar’s era refined
Mughal style, emphasizing realism and naturalism,
transforming compositions and character portrayal. |

¢ Prolific Artists: Akbar employed over a hundred |
painters between 1570-1585 to practice and enhance
the Mughal painting tradition. Some notable Painters
who served under Akbar are Abd as-Samad, Abu’]
Hasan and Mir Sayyid Ali."
185,Pietra dura is related to which of the following?,Decorating the walls with floral designs made of semi-precious stones,Building sloping walls in Minars,Use of arch in construction,"Use of marble in buildings
(e)None of the above/More than one of the above",66th B.P.S.C. (Pre),2020.0,a,"Exp) Option a is the correct answer.

Pietra dura started in Jahangir’s reign. Pietra dura is an
inlay work that uses small pieces of semi-precious stones
to create intricate patterns. The stones are cut into very thin
slices and then arranged to create the desired pattern. The
stones are held in place with a mixture of resin and glue.
It was used extensively in Mughal architecture to decorate
the wails of mosques, tombs, and palaces. The patterns were
often floral, and they were made of semi-precious stones
such as lapis lazuli, carnelian, and turquoise. Pietra dura
inlay work can be found in many of the most famous Mughal
buildings, including the Taj Mahal, the Red Fort, and the
Jama Masjid."
186,European paintings were introduced in the court of,Humayun,Akbar,Jahangir,"Shah Jahan
(e)None of the above/More than one of the above",63rd B.P.8.C (Pre.),2017.0,b,"Exp) Option b is the correct answer.
Under Akbar’s patronage, European paintings entered
his court, driven by his fascination for diverse cultures.
Portuguese priests introduced these artworks, inspiring
Akbar to blend European techniques with Mughal art. This
fusion birthed a distinctive style, harmonizing Indian,
Persian, and European influences, enriching Mughal
painting."
187,‘Daswant and Basawaw famous painters were courtier ef Mughal emperor:,Akbar,Jahangir,Shah Jahan,"Aurangzeb
(e)None of the above/More than one of the above",60th to 62nd B.P.S.C. (Pre),2016.0,a,"Exp) Option a is the correct answer.
Daswant and Basawan were both court painters for Akbar.
They were both Hindus, and they were trained by the Persian
master painter Khwaja -Abd al-Hamad. Both Daswant
and Basawan were important figures in the development
of Mughal painting. They helped to create a unique style
of painting that combined Indian, Persian, and Islamic
influences.

— Important Tips —_

Basawan (Flourished 1580-1600):

« An adept Mughal-style miniature painter under
Akbar’s patronage, BasA4wan’s innovations included

| portraiture in Akbarnama illustrations. |

« His rich legacy spans over 100 attributed paintings,
demonstrating strong contrasts of light and shade,
skillful characterization, and spatial exploration. !

« He embraced Western’ techniques without |
overshadowing his distinct style. |

Daswanth (d. 1584):

+ A Mughal-era painter, Daswanth trained under Khwaja
-Abd al-hamad.

+ Notable for illustrating the Razm-nameh and
“Yarikh-i-khandan-i-Timuriya, he portrayed
Mahabharata tales and exhibited mastery in portraying
dynamic scenes.

+ Despite his talents, Daswanth’s life ended tragically
| _with his own demise due to unstable mental health. _|"
188,Itmad-ud-Daula’s tomb at Agra was built by-,Akbar,Jahangir,Nur Jahan,Shab Jahan,43th to 52nd B.P.S.C. (Pre),2008.0,c,"Exp) Option c is the correct answer.

The tomb of Itimad-ud-Daulah rests by the Yamuna River
in Agra and was built by Mughal queen Noor Jahan, Emperor
Jahangir’s wife. It’s often called a prototype of the Taj Mahal
and is known for introducing the pietra dura technique with
semiprecious stones. The tomb was built in the early 17th
century, and it is considered to be a transitional structure
between the red sandstone architecture of Akbar’s reign and
the white marble architecture of Shah Jahan’s reign.
[ Important Tips |

Jahangir's contribution to the Mughal’s Architecture: |

Akbar’s Mausoleum at Sikandara was completed- The

mausoleum is a square structure with four minarets at each

corner. The central chamber contains Akbar’s tomb, which
is made of white marble. The mausoleum is surrounded by

a garden, which is also designed in the Mughal style.

Moti Masjid (Lahore) - Jahangir Moti Masjid, also known
iM the Pearl Mosque, is a 17th-century mosque located
‘inside the Lahore Fort in Lahore, Pakistan. It was built
| by Mughal emperor Jahangir between 1630 and 1635. The

mosque is a small, white marble structure with a single

dome and four minarets. The intexior is decorated with
intricate carvings and mosaics. The mosque was later
modified by Shah Jahan. ; |

Shalimar Bagh (Srinagar)- Jahangir Shalimar Bagh is a|

Mughal Garden located in Srinagar, Jammu and Kashmir,

India. It was built by Mughal emperor Jahangir in =
for his wife Noor Jahan. . The garden is divided into

three terraces, each of which is linked by a series of water

channels. a"
189,King Kharavela is related to -,Pillar inscription of Girnar,Pillar inscription of Junagarh,Hathigumpha inscription,Sarnath inscription,43rd B.P.S.C. (Pre),1999.0,c,"Exp) Option c is the correct answer.
King Kharavela is related to the Hathigumpha inscription.
The Hathigumpha inscription, found in the Udayagiri
hills near Bhubaneswar, Odisha, is attributed to Jain king
Kharavela of the Kalinga kingdom. Dated between the 2nd
century BCE and the Ist century CE, it provides insights
into Kharavela’s biographical sketch, religious values,
infrastructure projects, military endeavors, society, and
culture. The inscription is considered a significant historical
source for the region."
190,Who made the Red Fort in Delhi?,Akbar,Nur Jahan,Jahangir,Shah Jahan,42nd B.PS.C. (Pre),1997.0,d,"Exp) Option d is the correct answer.

The Red Fort in Delhi was built by Shah Jahan in the 17th

century. It is a UNESCO World Heritage Site and it is one

of the most iconic buildings in India. Shah Jahan built the

Red Fort as his new capital after he shifted the capital of the

Mughal Empire from Agra to Delhi in 1638. The Red Fort is

a complex of buildings that includes a palace, a mosque, and

several other structures. It is made of red sandstone and is

surrounded by a high wall.
: Important Tips

Red Fort Important Architecture:

* Diwan-I-Khas- The Diwan-i-Khas, or the Hall of
Private Audiences, was like a special room in the Red
Fort of Delhi that was made in 1648. It was used for
gatherings and meetings, The Mughal Emperor Shah

Jahan would meet important people there, like his
advisors and guests from other places. People also
called it the Shah Mahal.

E Masjid- The Moti Masjid, which means ‘Pearl
Mosque’, is a mosque made of white marble, It’s found
in the Red Fort in Delhi, India. It was built by the
Mughal emperor Aurangzeb between 1659 and 1660.
The mosque is close to the Hammam and the Diwan-
iRhas

. Shalimar Bagh- Shalimar Bagh is a beautiful garden
made by the Mughal emperors in Srinagar, Jammu and
Kashmir, India. It’s connected to Dal Lake by a channel
on the northeast side. People also call it Shalimar
Gardens, Farah Baksh, and Faiz Baksh. Another famous
garden near the shore is Nishat Bagh, known as ‘The
Garden of Delight’. Mughal Emperor Jahangir built
Shalimar Bagh in 1619. This garden is the best example
of Mughal gardening. Nowadays, it’s like a park where
everyone can go, and some even call it the “Crown of
Srinagar”."
191,The only pillar on which Ashoka declares himself as toe emperor of Mapadha-,Minor pillar of Maski,Rumunindei pillar,Queen pillar,Bhabru pillar,B.P.S.C,2016.0,d,"Exp) Option d is the correct answer.
The only pillar on which Ashoka declares himself as
the emperor of Magadha is the “Bhabru pillar.” This
declaration can be found in Minor Rock Edict No. 3, which
is also known as the Bhabru Edict. The pillar is associated
with Bairat, where it was discovered. In this edict, Ashoka
expresses his reverence and faith in the Buddha, Dharma,
and Samgha (Buddhist monastic community), and he
mentions his role as the Magadha king."
192,Quwwat-ul-islany Mosque and Arhai Din Ka Jhonpra are situated respectively at:,Delhi and Ajmer,Delhi and Labore,Ajmer and Delhi,Lahore and Ajmer,Jharkhand P.B.S (Pre)202i,,a,"Exp) Option a is the correct answer.

Quwwat-ul-Islam Mosque stands in Delhi, while Arhai

Din Ka Jhonpra is situated in Ajmer.

¢ The Quwwat-ul-Islam Mosque in Delhi (built 1192-
1316) was sponsored by Qutb-ud-din Aibak, founder
of the Mamluk dynasty. It’s famed for its victory tower,
commemorating Muslim conquest. Once a Hindu-
Jain temple, it was transformed into the mosque. The
Qiwat-ul-Islam mosque (completed 1196), crafted from
demolished temples, comprises red sandstone, gray
quartz, and white marble.

« Adhai Din Ka Jhonpra, a historic mosque in Ajmer,
India, is among the country’s oldest. Commissioned
by Qutb-ud-Din-Aibak in 1192 CE and designed by
Abu Bakr of Herat, it showcases early Indo-Islamic
architecture. . Iltutmish’s enhancements followed in
1213 CE. Built mostly by Hindu masons under Afghan
supervisors, the mosque maintains original Indian
elements, including ornate pillars."
193,The first true arch in the Sultanate memorial could be seen in-,Iltutmish’s tomb,Tomb of Balban,Alai Darwaza,Quwwat-ul-Islam Mosque,Jharkhand P.C.S. (Pre),2016.0,b,"Exp) Option b is the correct answer — So

The first true IsLamic arch made its appearance in the tomb

of Balban built around 1287-88. It has historical importance

in the development of Indo-Islamic architecture. It is located
at the archaeological park in Mehrauli.
| . c

; .. Important Tips ‘ |
+ Iltutmish’s Tomb: The tomb of Iltutmish was built
. in 1235 A.D. It is situated just outside the north-west
cornerof the Quwwat-ul-Islam near the Qutub Minar.
Inside the tomb, there are three mihrabs (prayer
niches). | .

- Alai Darwaza: It was constructed with a dome-
shaped gate made of red sandstone and decorated with
stunning Turkic features made of white marble inlay
and inscriptions engraved in the ancient Naskh Script
and screens made with Lattice stones depicting unique
Turkic craftsmanship. It was built by Ala-ud-din Khilji
in 1311 AD.

¢ Quwwatul-Islam Mosque: Quwwat-ul-Islam was
sponsored by Qutb-ud-din Aibak, founder of the
Mamluk dynasty. The Quwwat-ul-Islam is best known
for its tower of victory, celebrating the Muslim conquest
of India."
